state,date,retailrec,groceryph,parks,transit,workplace,residence,statenum,lag7retail,lag7grocery,lag7parks,lag7transit,lag7work,lag7residence,lag14retail,lag14grocery,lag14parks,lag14transit,lag14work,lag14residence,index,mean,median,lower_80,upper_80,lnmedian,lnupper80
Virginia,5/6/2020,-30,-8,3,-45,-48,19,47,-29,-8,40,-43,-49,18,-32,-11,32,-45,-49,19,69,1,1,1,1,0,0
Virginia,5/7/2020,-28,-4,44,-42,-47,18,47,-38,-18,-30,-52,-50,22,-38,-16,-17,-51,-49,22,70,1,1,1,1,0,0
Virginia,5/8/2020,-32,-7,3,-45,-46,20,47,-30,-8,13,-45,-47,20,-38,-17,1,-52,-49,22,71,1,1,1,1,0,0
Virginia,5/9/2020,-32,4,8,-36,-28,10,47,-33,-3,68,-32,-29,9,-41,-13,6,-44,-32,12,72,1,1,1,1,0,0
Virginia,5/10/2020,-29,-2,44,-41,-30,7,47,-34,-8,39,-45,-33,9,-41,-15,-8,-52,-37,11,73,1,1,1,1,0,0
Virginia,5/11/2020,-31,-11,13,-46,-44,18,47,-26,-7,39,-45,-45,17,-33,-14,0,-51,-46,19,74,1,1,1,1,0,0
Virginia,5/12/2020,-28,-5,42,-41,-45,17,47,-28,-6,5,-45,-47,19,-32,-11,23,-46,-48,14,75,1,1,1,1,0,0
Virginia,5/13/2020,-27,-5,48,-40,-46,18,47,-30,-8,3,-45,-48,19,-29,-8,40,-43,-49,18,76,1,1,1,1,0,0
Virginia,5/14/2020,-29,-6,40,-42,-46,18,47,-28,-4,44,-42,-47,18,-38,-18,-30,-52,-50,22,77,1,1,1,1,0,0
Virginia,5/15/2020,-28,-5,68,-41,-45,17,47,-32,-7,3,-45,-46,20,-30,-8,13,-45,-47,20,78,1,1,1,1,0,0
Virginia,5/16/2020,-31,-3,74,-31,-25,8,47,-32,4,8,-36,-28,10,-33,-3,68,-32,-29,9,79,1,1,1,1,0,0
Virginia,5/17/2020,-30,-9,48,-40,-27,8,47,-29,-2,44,-41,-30,7,-34,-8,39,-45,-33,9,80,1,1,1,1,0,0
Virginia,5/18/2020,-30,-12,-7,-47,-43,18,47,-31,-11,13,-46,-44,18,-26,-7,39,-45,-45,17,81,1,1,1,1,0,0
Virginia,5/19/2020,-26,-7,8,-43,-44,18,47,-28,-5,42,-41,-45,17,-28,-6,5,-45,-47,19,82,1,1,1,1,0,0
Virginia,5/20/2020,-27,-6,6,-41,-45,18,47,-27,-5,48,-40,-46,18,-30,-8,3,-45,-48,19,83,1,1,1,1,0,0
Virginia,5/21/2020,-27,-6,14,-41,-45,18,47,-29,-6,40,-42,-46,18,-28,-4,44,-42,-47,18,84,1,1,1,1,0,0
Virginia,5/22/2020,-26,-4,37,-39,-45,18,47,-28,-5,68,-41,-45,17,-32,-7,3,-45,-46,20,85,1,1,1,1,0,0
Virginia,5/23/2020,-29,0,89,-27,-22,7,47,-31,-3,74,-31,-25,8,-32,4,8,-36,-28,10,86,1,1,1,1,0,0
Virginia,5/24/2020,-29,-7,62,-40,-27,7,47,-30,-9,48,-40,-27,8,-29,-2,44,-41,-30,7,87,1,1,1,1,0,0
Virginia,5/25/2020,-28,-8,103,-48,-73,22,47,-30,-12,-7,-47,-43,18,-31,-11,13,-46,-44,18,88,1,1,1,1,0,0
Virginia,5/26/2020,-23,-4,64,-39,-43,15,47,-26,-7,8,-43,-44,18,-28,-5,42,-41,-45,17,89,1,1,1,1,0,0
Virginia,5/27/2020,-23,-4,44,-36,-43,16,47,-27,-6,6,-41,-45,18,-27,-5,48,-40,-46,18,90,1,1,1,1,0,0
Virginia,5/28/2020,-24,-4,23,-40,-42,17,47,-27,-6,14,-41,-45,18,-29,-6,40,-42,-46,18,91,1,1,1,1,0,0
Virginia,5/29/2020,-25,-6,40,-38,-41,17,47,-26,-4,37,-39,-45,18,-28,-5,68,-41,-45,17,92,1,1,1,1,0,0
Virginia,5/30/2020,-27,-2,78,-26,-13,7,47,-29,0,89,-27,-22,7,-31,-3,74,-31,-25,8,93,1,1,1,1,0,0
Virginia,5/31/2020,-23,-4,96,-30,-17,5,47,-29,-7,62,-40,-27,7,-30,-9,48,-40,-27,8,94,1,1,1,1,0,0
Virginia,6/1/2020,-17,-1,58,-38,-39,14,47,-28,-8,103,-48,-73,22,-30,-12,-7,-47,-43,18,95,1,1,1,1,0,0
Virginia,6/2/2020,-18,0,76,-35,-40,14,47,-23,-4,64,-39,-43,15,-26,-7,8,-43,-44,18,96,1,1,1,1,0,0
Virginia,6/3/2020,-17,3,63,-34,-41,14,47,-23,-4,44,-36,-43,16,-27,-6,6,-41,-45,18,97,1,1,1,1,0,0
Virginia,6/4/2020,-20,1,48,-36,-41,15,47,-24,-4,23,-40,-42,17,-27,-6,14,-41,-45,18,98,1,1,1,1,0,0
Virginia,6/5/2020,-22,-3,50,-35,-40,15,47,-25,-6,40,-38,-41,17,-26,-4,37,-39,-45,18,99,1,1,1,1,0,0
Virginia,6/6/2020,-23,1,92,-20,-14,5,47,-27,-2,78,-26,-13,7,-29,0,89,-27,-22,7,100,1,1,1,1,0,0
Virginia,6/7/2020,-19,-1,116,-26,-17,4,47,-23,-4,96,-30,-17,5,-29,-7,62,-40,-27,7,101,1,1,1,1,0,0
Virginia,6/8/2020,-16,-3,70,-35,-38,13,47,-17,-1,58,-38,-39,14,-28,-8,103,-48,-73,22,102,1,1,1,1,0,0
Virginia,6/9/2020,-15,1,85,-33,-39,13,47,-18,0,76,-35,-40,14,-23,-4,64,-39,-43,15,103,1,1,1,1,0,0
Virginia,6/10/2020,-15,0,60,-33,-40,14,47,-17,3,63,-34,-41,14,-23,-4,44,-36,-43,16,104,1,1,1,1,0,0
Virginia,6/11/2020,-17,-1,50,-35,-40,14,47,-20,1,48,-36,-41,15,-24,-4,23,-40,-42,17,105,1,1,1,1,0,0
Virginia,6/12/2020,-17,0,94,-30,-39,13,47,-22,-3,50,-35,-40,15,-25,-6,40,-38,-41,17,106,1,1,1,1,0,0
Virginia,6/13/2020,-19,3,141,-14,-11,4,47,-23,1,92,-20,-14,5,-27,-2,78,-26,-13,7,107,1,1,1,1,0,0
Virginia,6/14/2020,-17,-2,109,-23,-15,4,47,-19,-1,116,-26,-17,4,-23,-4,96,-30,-17,5,108,1,1,1,1,0,0
Virginia,6/15/2020,-17,-5,37,-36,-38,14,47,-16,-3,70,-35,-38,13,-17,-1,58,-38,-39,14,109,1,1,1,1,0,0
Virginia,6/16/2020,-16,-3,49,-35,-40,14,47,-15,1,85,-33,-39,13,-18,0,76,-35,-40,14,110,1,1,1,1,0,0
Virginia,6/17/2020,-17,-3,25,-34,-41,15,47,-15,0,60,-33,-40,14,-17,3,63,-34,-41,14,111,1,1,1,1,0,0
Virginia,6/18/2020,-14,1,69,-32,-40,13,47,-17,-1,50,-35,-40,14,-20,1,48,-36,-41,15,112,1,1,1,1,0,0
Virginia,6/19/2020,-17,-2,72,-30,-41,12,47,-17,0,94,-30,-39,13,-22,-3,50,-35,-40,15,113,1,1,1,1,0,0
Virginia,6/20/2020,-20,4,70,-18,-12,5,47,-19,3,141,-14,-11,4,-23,1,92,-20,-14,5,114,1,1,1,1,0,0
Virginia,6/21/2020,-16,1,104,-22,-14,3,47,-17,-2,109,-23,-15,4,-19,-1,116,-26,-17,4,115,1,1,1,1,0,0
Virginia,6/22/2020,-19,-7,47,-34,-40,13,47,-17,-5,37,-36,-38,14,-16,-3,70,-35,-38,13,116,1,1,1,1,0,0
Virginia,6/23/2020,-11,3,104,-29,-40,12,47,-16,-3,49,-35,-40,14,-15,1,85,-33,-39,13,117,1,1,1,1,0,0
Washington,2/15/2020,2,-1,8,8,-3,0,48,,,,,,,,,,,,,27,2,2,2,2,1,1
Washington,2/16/2020,15,3,19,5,-1,-1,48,,,,,,,,,,,,,28,2,2,2,2,1,1
Washington,2/17/2020,12,2,63,-7,-35,6,48,,,,,,,,,,,,,29,2,2,2,2,1,1
Washington,2/18/2020,5,2,52,7,-4,0,48,,,,,,,,,,,,,30,2,2,2,2,1,1
Washington,2/19/2020,4,3,60,7,-2,-1,48,,,,,,,,,,,,,31,2,2,2,2,0,1
Washington,2/20/2020,4,3,53,5,-2,0,48,,,,,,,,,,,,,32,2,2,1,2,0,1
Washington,2/21/2020,3,-1,55,4,-1,-1,48,,,,,,,,,,,,,33,2,2,1,2,0,1
Washington,2/22/2020,4,0,44,9,0,-1,48,2,-1,8,8,-3,0,,,,,,,34,1,1,1,2,0,0
Washington,2/23/2020,10,0,-11,3,1,0,48,15,3,19,5,-1,-1,,,,,,,35,1,1,1,2,0,0
Washington,2/24/2020,3,-1,15,3,4,-1,48,12,2,63,-7,-35,6,,,,,,,36,1,1,1,1,0,0
Washington,2/25/2020,6,1,36,5,2,0,48,5,2,52,7,-4,0,,,,,,,37,1,1,1,1,0,0
Washington,2/26/2020,9,4,48,7,2,-1,48,4,3,60,7,-2,-1,,,,,,,38,1,1,1,1,0,0
Washington,2/27/2020,9,4,57,9,2,-1,48,4,3,53,5,-2,0,,,,,,,39,1,1,1,1,0,0
Washington,2/28/2020,7,2,31,6,3,-2,48,3,-1,55,4,-1,-1,,,,,,,40,1,1,1,1,0,0
Washington,2/29/2020,7,7,31,5,2,-1,48,4,0,44,9,0,-1,2,-1,8,8,-3,0,41,1,1,1,1,0,0
Washington,3/1/2020,18,10,27,9,2,-1,48,10,0,-11,3,1,0,15,3,19,5,-1,-1,42,1,1,1,1,0,0
Washington,3/2/2020,4,8,-7,-3,2,0,48,3,-1,15,3,4,-1,12,2,63,-7,-35,6,43,1,1,1,1,0,0
Washington,3/3/2020,6,11,23,-2,-1,1,48,6,1,36,5,2,0,5,2,52,7,-4,0,44,1,1,1,1,0,0
Washington,3/4/2020,5,9,56,-2,-2,0,48,9,4,48,7,2,-1,4,3,60,7,-2,-1,45,1,1,1,1,0,0
Washington,3/5/2020,2,7,21,-8,-6,2,48,9,4,57,9,2,-1,4,3,53,5,-2,0,46,1,1,1,1,0,0
Washington,3/6/2020,-2,2,13,-12,-8,3,48,7,2,31,6,3,-2,3,-1,55,4,-1,-1,47,1,1,1,1,0,0
Washington,3/7/2020,-3,1,18,-6,-1,1,48,7,7,31,5,2,-1,4,0,44,9,0,-1,48,1,1,1,1,0,0
Washington,3/8/2020,7,2,34,-5,-2,1,48,18,10,27,9,2,-1,10,0,-11,3,1,0,49,1,1,1,1,0,0
Washington,3/9/2020,2,3,49,-15,-8,3,48,4,8,-7,-3,2,0,3,-1,15,3,4,-1,50,1,1,1,1,0,0
Washington,3/10/2020,1,5,37,-15,-11,4,48,6,11,23,-2,-1,1,6,1,36,5,2,0,51,1,1,1,1,0,0
Washington,3/11/2020,1,9,46,-16,-11,4,48,5,9,56,-2,-2,0,9,4,48,7,2,-1,52,1,1,1,1,0,0
Washington,3/12/2020,-1,15,39,-20,-14,5,48,2,7,21,-8,-6,2,9,4,57,9,2,-1,53,1,1,1,1,0,0
Washington,3/13/2020,-9,17,-15,-28,-17,7,48,-2,2,13,-12,-8,3,7,2,31,6,3,-2,54,1,1,1,1,0,0
Washington,3/14/2020,-19,8,3,-22,-8,6,48,-3,1,18,-6,-1,1,7,7,31,5,2,-1,55,1,1,1,1,0,0
Washington,3/15/2020,-10,5,28,-22,-11,4,48,7,2,34,-5,-2,1,18,10,27,9,2,-1,56,1,1,1,1,0,0
Washington,3/16/2020,-13,19,45,-31,-26,9,48,2,3,49,-15,-8,3,4,8,-7,-3,2,0,57,1,1,1,1,0,0
Washington,3/17/2020,-26,8,62,-33,-35,13,48,1,5,37,-15,-11,4,6,11,23,-2,-1,1,58,1,1,1,1,0,0
Washington,3/18/2020,-28,5,93,-36,-38,14,48,1,9,46,-16,-11,4,5,9,56,-2,-2,0,59,1,1,1,1,0,0
Washington,3/19/2020,-31,3,87,-41,-40,15,48,-1,15,39,-20,-14,5,2,7,21,-8,-6,2,60,1,1,1,1,0,0
Washington,3/20/2020,-33,3,86,-42,-41,15,48,-9,17,-15,-28,-17,7,-2,2,13,-12,-8,3,61,1,1,1,1,0,0
Washington,3/21/2020,-43,-9,75,-37,-28,10,48,-19,8,3,-22,-8,6,-3,1,18,-6,-1,1,62,1,1,1,1,0,0
Washington,3/22/2020,-38,-14,30,-44,-32,9,48,-10,5,28,-22,-11,4,7,2,34,-5,-2,1,63,1,1,1,1,0,0
Washington,3/23/2020,-36,-9,-4,-50,-44,17,48,-13,19,45,-31,-26,9,2,3,49,-15,-8,3,64,1,1,1,1,0,0
Washington,3/24/2020,-41,-13,-3,-52,-49,20,48,-26,8,62,-33,-35,13,1,5,37,-15,-11,4,65,1,1,1,1,0,0
Washington,3/25/2020,-44,-16,7,-54,-52,21,48,-28,5,93,-36,-38,14,1,9,46,-16,-11,4,66,1,1,1,1,0,0
Washington,3/26/2020,-49,-21,-15,-59,-56,23,48,-31,3,87,-41,-40,15,-1,15,39,-20,-14,5,67,1,1,1,1,0,0
Washington,3/27/2020,-51,-22,-19,-61,-56,24,48,-33,3,86,-42,-41,15,-9,17,-15,-28,-17,7,68,1,1,1,1,0,0
Washington,3/28/2020,-55,-26,-26,-56,-40,16,48,-43,-9,75,-37,-28,10,-19,8,3,-22,-8,6,69,1,1,1,1,0,0
Washington,3/29/2020,-48,-26,-11,-56,-41,13,48,-38,-14,30,-44,-32,9,-10,5,28,-22,-11,4,70,1,1,1,1,0,0
Washington,3/30/2020,-45,-23,-26,-60,-56,21,48,-36,-9,-4,-50,-44,17,-13,19,45,-31,-26,9,71,1,1,1,1,0,0
Washington,3/31/2020,-42,-18,-1,-58,-58,23,48,-41,-13,-3,-52,-49,20,-26,8,62,-33,-35,13,72,1,1,1,1,0,0
Washington,4/1/2020,-40,-12,18,-56,-58,22,48,-44,-16,7,-54,-52,21,-28,5,93,-36,-38,14,73,1,1,1,1,0,0
Washington,4/2/2020,-44,-16,-1,-59,-58,23,48,-49,-21,-15,-59,-56,23,-31,3,87,-41,-40,15,74,1,1,1,1,0,0
Washington,4/3/2020,-45,-15,-12,-60,-57,23,48,-51,-22,-19,-61,-56,24,-33,3,86,-42,-41,15,75,1,1,1,1,0,0
Washington,4/4/2020,-50,-19,5,-53,-41,14,48,-55,-26,-26,-56,-40,16,-43,-9,75,-37,-28,10,76,1,1,1,1,0,0
Washington,4/5/2020,-46,-21,-11,-56,-42,12,48,-48,-26,-11,-56,-41,13,-38,-14,30,-44,-32,9,77,1,1,1,1,0,0
Washington,4/6/2020,-40,-16,24,-57,-56,20,48,-45,-23,-26,-60,-56,21,-36,-9,-4,-50,-44,17,78,1,1,1,1,0,0
Washington,4/7/2020,-40,-15,37,-56,-58,22,48,-42,-18,-1,-58,-58,23,-41,-13,-3,-52,-49,20,79,1,1,1,1,0,0
Washington,4/8/2020,-40,-12,51,-55,-58,21,48,-40,-12,18,-56,-58,22,-44,-16,7,-54,-52,21,80,1,1,1,1,0,0
Washington,4/9/2020,-40,-11,49,-56,-58,22,48,-44,-16,-1,-59,-58,23,-49,-21,-15,-59,-56,23,81,1,1,1,1,0,0
Washington,4/10/2020,-42,-11,36,-56,-58,22,48,-45,-15,-12,-60,-57,23,-51,-22,-19,-61,-56,24,82,1,1,1,1,0,0
Washington,4/11/2020,-47,-10,3,-50,-41,14,48,-50,-19,5,-53,-41,14,-55,-26,-26,-56,-40,16,83,1,1,1,1,0,0
Washington,4/12/2020,-56,-27,3,-51,-43,11,48,-46,-21,-11,-56,-42,12,-48,-26,-11,-56,-41,13,84,1,1,1,1,0,0
Washington,4/13/2020,-40,-18,19,-56,-55,20,48,-40,-16,24,-57,-56,20,-45,-23,-26,-60,-56,21,85,1,1,1,1,0,0
Washington,4/14/2020,-39,-14,37,-54,-56,22,48,-40,-15,37,-56,-58,22,-42,-18,-1,-58,-58,23,86,1,1,1,1,0,0
Washington,4/15/2020,-34,-9,33,-52,-55,21,48,-40,-12,51,-55,-58,21,-40,-12,18,-56,-58,22,87,1,1,1,1,0,0
Washington,4/16/2020,-35,-10,44,-53,-55,21,48,-40,-11,49,-56,-58,22,-44,-16,-1,-59,-58,23,88,1,1,1,1,0,0
Washington,4/17/2020,-40,-14,31,-54,-54,21,48,-42,-11,36,-56,-58,22,-45,-15,-12,-60,-57,23,89,1,1,1,1,0,0
Washington,4/18/2020,-47,-18,-8,-48,-38,13,48,-47,-10,3,-50,-41,14,-50,-19,5,-53,-41,14,90,1,1,1,1,0,0
Washington,4/19/2020,-37,-17,17,-47,-37,10,48,-56,-27,3,-51,-43,11,-46,-21,-11,-56,-42,12,91,1,1,1,1,0,0
Washington,4/20/2020,-34,-14,33,-53,-53,19,48,-40,-18,19,-56,-55,20,-40,-16,24,-57,-56,20,92,1,1,1,1,0,0
Washington,4/21/2020,-37,-15,14,-54,-54,21,48,-39,-14,37,-54,-56,22,-40,-15,37,-56,-58,22,93,1,1,1,1,0,0
Washington,4/22/2020,-40,-14,-23,-57,-55,22,48,-34,-9,33,-52,-55,21,-40,-12,51,-55,-58,21,94,1,1,1,1,0,0
Washington,4/23/2020,-39,-12,2,-56,-54,21,48,-35,-10,44,-53,-55,21,-40,-11,49,-56,-58,22,95,1,1,1,1,0,0
Washington,4/24/2020,-40,-14,17,-54,-53,21,48,-40,-14,31,-54,-54,21,-42,-11,36,-56,-58,22,96,1,1,1,1,0,0
Washington,4/25/2020,-45,-15,8,-46,-37,13,48,-47,-18,-8,-48,-38,13,-47,-10,3,-50,-41,14,97,1,1,1,1,0,0
Washington,4/26/2020,-36,-15,13,-46,-37,10,48,-37,-17,17,-47,-37,10,-56,-27,3,-51,-43,11,98,1,1,1,1,0,0
Washington,4/27/2020,-34,-13,9,-53,-51,19,48,-34,-14,33,-53,-53,19,-40,-18,19,-56,-55,20,99,1,1,1,1,0,0
Washington,4/28/2020,-33,-10,28,-51,-53,12,48,-37,-15,14,-54,-54,21,-39,-14,37,-54,-56,22,100,1,1,1,1,0,0
Washington,4/29/2020,-33,-8,31,-50,-52,19,48,-40,-14,-23,-57,-55,22,-34,-9,33,-52,-55,21,101,1,1,1,1,0,0
Washington,4/30/2020,-33,-7,17,-52,-52,20,48,-39,-12,2,-56,-54,21,-35,-10,44,-53,-55,21,102,1,1,1,1,0,0
Washington,5/1/2020,-33,-6,40,-48,-50,19,48,-40,-14,17,-54,-53,21,-40,-14,31,-54,-54,21,103,1,1,1,1,0,0
Washington,5/2/2020,-43,-12,-20,-46,-35,13,48,-45,-15,8,-46,-37,13,-47,-18,-8,-48,-38,13,104,1,1,1,1,0,0
Washington,5/3/2020,-32,-9,9,-44,-33,9,48,-36,-15,13,-46,-37,10,-37,-17,17,-47,-37,10,105,1,1,1,1,0,0
Washington,5/4/2020,-30,-7,18,-50,-48,17,48,-34,-13,9,-53,-51,19,-34,-14,33,-53,-53,19,106,1,1,1,1,0,0
Washington,5/5/2020,-26,1,78,-46,-49,17,48,-33,-10,28,-51,-53,12,-37,-15,14,-54,-54,21,107,1,1,1,1,0,0
Washington,5/6/2020,-32,-5,36,-49,-50,18,48,-33,-8,31,-50,-52,19,-40,-14,-23,-57,-55,22,108,1,1,1,1,0,0
Washington,5/7/2020,-30,-2,80,-46,-50,17,48,-33,-7,17,-52,-52,20,-39,-12,2,-56,-54,21,109,1,1,1,1,0,0
Washington,5/8/2020,-31,0,103,-43,-48,16,48,-33,-6,40,-48,-50,19,-40,-14,17,-54,-53,21,110,1,1,1,1,0,0
Washington,5/9/2020,-34,8,108,-30,-30,7,48,-43,-12,-20,-46,-35,13,-45,-15,8,-46,-37,13,111,1,1,1,1,0,0
Washington,5/10/2020,-22,10,77,-32,-29,5,48,-32,-9,9,-44,-33,9,-36,-15,13,-46,-37,10,112,1,1,1,1,0,0
Washington,5/11/2020,-32,-11,25,-48,-47,16,48,-30,-7,18,-50,-48,17,-34,-13,9,-53,-51,19,113,1,1,1,1,0,0
Washington,5/12/2020,-31,-6,28,-48,-48,18,48,-26,1,78,-46,-49,17,-33,-10,28,-51,-53,12,114,1,1,1,1,0,0
Washington,5/13/2020,-31,-4,56,-45,-48,17,48,-32,-5,36,-49,-50,18,-33,-8,31,-50,-52,19,115,1,1,1,1,0,0
Washington,5/14/2020,-33,-6,41,-48,-48,18,48,-30,-2,80,-46,-50,17,-33,-7,17,-52,-52,20,116,1,1,1,1,0,0
Washington,5/15/2020,-33,-6,84,-45,-47,16,48,-31,0,103,-43,-48,16,-33,-6,40,-48,-50,19,117,1,1,1,1,0,0
Washington,5/16/2020,-40,-10,17,-41,-30,10,48,-34,8,108,-30,-30,7,-43,-12,-20,-46,-35,13,118,1,1,1,1,0,0
Washington,5/17/2020,-30,-7,45,-40,-28,8,48,-22,10,77,-32,-29,5,-32,-9,9,-44,-33,9,119,1,1,1,1,0,0
Washington,5/18/2020,-28,-8,46,-47,-45,15,48,-32,-11,25,-48,-47,16,-30,-7,18,-50,-48,17,120,1,1,1,1,0,0
Washington,5/19/2020,-28,-5,59,-46,-47,17,48,-31,-6,28,-48,-48,18,-26,1,78,-46,-49,17,121,1,1,1,1,0,0
Washington,5/20/2020,-30,-5,29,-47,-47,17,48,-31,-4,56,-45,-48,17,-32,-5,36,-49,-50,18,122,1,1,1,1,0,0
Washington,5/21/2020,-30,-4,25,-47,-47,18,48,-33,-6,41,-48,-48,18,-30,-2,80,-46,-50,17,123,1,1,1,1,0,0
Washington,5/22/2020,-31,-2,51,-44,-47,16,48,-33,-6,84,-45,-47,16,-31,0,103,-43,-48,16,124,1,1,1,1,0,0
Washington,5/23/2020,-36,-4,91,-32,-26,7,48,-40,-10,17,-41,-30,10,-34,8,108,-30,-30,7,125,1,1,1,1,0,0
Washington,5/24/2020,-24,-2,101,-33,-27,5,48,-30,-7,45,-40,-28,8,-22,10,77,-32,-29,5,126,1,1,1,1,0,0
Washington,5/25/2020,-35,-10,35,-56,-75,22,48,-28,-8,46,-47,-45,15,-32,-11,25,-48,-47,16,127,1,1,1,1,0,0
Washington,5/26/2020,-26,-3,81,-43,-45,15,48,-28,-5,59,-46,-47,17,-31,-6,28,-48,-48,18,128,1,1,1,1,0,0
Washington,5/27/2020,-24,-1,125,-41,-44,14,48,-30,-5,29,-47,-47,17,-31,-4,56,-45,-48,17,129,1,1,1,1,0,0
Washington,5/28/2020,-26,-1,102,-42,-44,15,48,-30,-4,25,-47,-47,18,-33,-6,41,-48,-48,18,130,1,1,1,1,0,0
Washington,5/29/2020,-29,-3,112,-41,-43,14,48,-31,-2,51,-44,-47,16,-33,-6,84,-45,-47,16,131,1,1,1,1,0,0
Washington,5/30/2020,-41,-13,-7,-40,-21,10,48,-36,-4,91,-32,-26,7,-40,-10,17,-41,-30,10,132,1,1,1,1,0,0
Washington,5/31/2020,-27,-6,31,-36,-20,7,48,-24,-2,101,-33,-27,5,-30,-7,45,-40,-28,8,133,1,1,1,1,0,0
Washington,6/1/2020,-22,-2,69,-41,-42,13,48,-35,-10,35,-56,-75,22,-28,-8,46,-47,-45,15,134,1,1,1,1,0,0
Washington,6/2/2020,-24,-1,63,-42,-43,15,48,-26,-3,81,-43,-45,15,-28,-5,59,-46,-47,17,135,1,1,1,1,0,0
Washington,6/3/2020,-22,2,93,-40,-43,14,48,-24,-1,125,-41,-44,14,-30,-5,29,-47,-47,17,136,1,1,1,1,0,0
Washington,6/4/2020,-24,1,84,-42,-43,14,48,-26,-1,102,-42,-44,15,-30,-4,25,-47,-47,18,137,1,1,1,1,0,0
Washington,6/5/2020,-26,-2,76,-40,-42,14,48,-29,-3,112,-41,-43,14,-31,-2,51,-44,-47,16,138,1,1,1,1,0,0
Washington,6/6/2020,-30,-3,65,-31,-18,7,48,-41,-13,-7,-40,-21,10,-36,-4,91,-32,-26,7,139,1,1,1,1,0,0
Washington,6/7/2020,-20,-4,46,-33,-19,6,48,-27,-6,31,-36,-20,7,-24,-2,101,-33,-27,5,140,1,1,1,1,0,0
Washington,6/8/2020,-20,-4,46,-42,-41,13,48,-22,-2,69,-41,-42,13,-35,-10,35,-56,-75,22,141,1,1,1,1,0,0
Washington,6/9/2020,-21,-3,21,-44,-43,16,48,-24,-1,63,-42,-43,15,-26,-3,81,-43,-45,15,142,1,1,1,1,0,0
Washington,6/10/2020,-18,0,103,-38,-42,13,48,-22,2,93,-40,-43,14,-24,-1,125,-41,-44,14,143,1,1,1,1,0,0
Washington,6/11/2020,-20,-1,81,-39,-43,14,48,-24,1,84,-42,-43,14,-26,-1,102,-42,-44,15,144,1,1,1,1,0,0
Washington,6/12/2020,-24,-4,56,-38,-43,14,48,-26,-2,76,-40,-42,14,-29,-3,112,-41,-43,14,145,1,1,1,1,0,0
Washington,6/13/2020,-27,-4,48,-27,-16,7,48,-30,-3,65,-31,-18,7,-41,-13,-7,-40,-21,10,146,1,1,1,1,0,0
Washington,6/14/2020,-16,-4,80,-25,-16,4,48,-20,-4,46,-33,-19,6,-27,-6,31,-36,-20,7,147,1,1,1,1,0,0
Washington,6/15/2020,-18,-5,19,-41,-42,13,48,-20,-4,46,-42,-41,13,-22,-2,69,-41,-42,13,148,1,1,1,1,0,0
Washington,6/16/2020,-15,0,91,-37,-42,13,48,-21,-3,21,-44,-43,16,-24,-1,63,-42,-43,15,149,1,1,1,1,0,0
Washington,6/17/2020,-15,1,126,-35,-42,12,48,-18,0,103,-38,-42,13,-22,2,93,-40,-43,14,150,1,1,1,1,0,0
Washington,6/18/2020,-13,4,133,-35,-42,11,48,-20,-1,81,-39,-43,14,-24,1,84,-42,-43,14,151,1,1,1,1,0,0
Washington,6/19/2020,-17,1,137,-32,-42,9,48,-24,-4,56,-38,-43,14,-26,-2,76,-40,-42,14,152,1,1,1,1,0,0
Washington,6/20/2020,-24,1,80,-24,-15,4,48,-27,-4,48,-27,-16,7,-30,-3,65,-31,-18,7,153,1,1,1,1,0,0
Washington,6/21/2020,-13,2,93,-22,-14,1,48,-16,-4,80,-25,-16,4,-20,-4,46,-33,-19,6,154,1,1,1,1,0,0
Washington,6/22/2020,-13,-3,122,-35,-43,10,48,-18,-5,19,-41,-42,13,-20,-4,46,-42,-41,13,155,1,1,1,1,0,0
Washington,6/23/2020,-13,0,145,-34,-44,12,48,-15,0,91,-37,-42,13,-21,-3,21,-44,-43,16,156,1,1,1,1,0,0
West Virginia,2/15/2020,7,-3,17,0,0,0,49,,,,,,,,,,,,,,,,,,,
West Virginia,2/16/2020,7,1,28,3,1,0,49,,,,,,,,,,,,,,,,,,,
West Virginia,2/17/2020,5,-2,14,3,-15,4,49,,,,,,,,,,,,,,,,,,,
West Virginia,2/18/2020,3,-1,5,5,1,0,49,,,,,,,,,,,,,,,,,,,
West Virginia,2/19/2020,4,-3,11,2,1,0,49,,,,,,,,,,,,,,,,,,,
West Virginia,2/20/2020,2,-3,0,2,2,1,49,,,,,,,,,,,,,,,,,,,
West Virginia,2/21/2020,0,-7,3,-2,2,1,49,,,,,,,,,,,,,,,,,,,
West Virginia,2/22/2020,8,0,42,3,3,-1,49,7,-3,17,0,0,0,,,,,,,,,,,,,
West Virginia,2/23/2020,8,4,50,9,3,-1,49,7,1,28,3,1,0,,,,,,,,,,,,,
West Virginia,2/24/2020,4,-1,4,4,2,1,49,5,-2,14,3,-15,4,,,,,,,,,,,,,
West Virginia,2/25/2020,10,2,10,3,2,0,49,3,-1,5,5,1,0,,,,,,,,,,,,,
West Virginia,2/26/2020,14,3,7,5,2,-1,49,4,-3,11,2,1,0,,,,,,,,,,,,,
West Virginia,2/27/2020,5,-3,-8,3,-3,2,49,2,-3,0,2,2,1,,,,,,,,,,,,,
West Virginia,2/28/2020,8,0,-3,3,-1,1,49,0,-7,3,-2,2,1,,,,,,,,,,,,,
West Virginia,2/29/2020,13,3,5,7,2,-1,49,8,0,42,3,3,-1,7,-3,17,0,0,0,,,,,,,
